symbol,package_count,packages
Elf32_Verneed.vn_aux,1,platform.linux
Elf32_Verneed.vn_cnt,1,platform.linux
Elf32_Verneed.vn_file,1,platform.linux
Elf32_Verneed.vn_next,1,platform.linux
Elf32_Verneed.vn_version,1,platform.linux
Elf32_Versym,1,platform.linux
Elf32_VersymVar,1,platform.linux
Elf32_Word,1,platform.linux
Elf32_WordVar,1,platform.linux
Elf32_Xword,1,platform.linux
Elf32_XwordVar,1,platform.linux
Elf32_auxv_t,1,platform.linux
Elf32_auxv_t.Companion,1,platform.linux
Elf32_auxv_t.a_type,1,platform.linux
Elf32_auxv_t.a_un,1,platform.linux
Elf32_gptab,1,platform.linux
Elf32_gptab.Companion,1,platform.linux
Elf32_gptab.gt_entry,1,platform.linux
Elf32_gptab.gt_header,1,platform.linux
Elf64_Addr,1,platform.linux
Elf64_AddrVar,1,platform.linux
Elf64_Chdr,1,platform.linux
Elf64_Chdr.Companion,1,platform.linux
Elf64_Chdr.ch_addralign,1,platform.linux
Elf64_Chdr.ch_reserved,1,platform.linux
Elf64_Chdr.ch_size,1,platform.linux
Elf64_Chdr.ch_type,1,platform.linux
Elf64_Dyn,1,platform.linux
Elf64_Dyn.Companion,1,platform.linux
Elf64_Dyn.d_tag,1,platform.linux
Elf64_Dyn.d_un,1,platform.linux
Elf64_Ehdr,1,platform.linux
Elf64_Ehdr.Companion,1,platform.linux
Elf64_Ehdr.e_ehsize,1,platform.linux
Elf64_Ehdr.e_entry,1,platform.linux
Elf64_Ehdr.e_flags,1,platform.linux
Elf64_Ehdr.e_ident,1,platform.linux
Elf64_Ehdr.e_machine,1,platform.linux
Elf64_Ehdr.e_phentsize,1,platform.linux
Elf64_Ehdr.e_phnum,1,platform.linux
Elf64_Ehdr.e_phoff,1,platform.linux
Elf64_Ehdr.e_shentsize,1,platform.linux
Elf64_Ehdr.e_shnum,1,platform.linux
Elf64_Ehdr.e_shoff,1,platform.linux
Elf64_Ehdr.e_shstrndx,1,platform.linux
Elf64_Ehdr.e_type,1,platform.linux
Elf64_Ehdr.e_version,1,platform.linux
Elf64_Half,1,platform.linux
Elf64_HalfVar,1,platform.linux
Elf64_Lib,1,platform.linux
Elf64_Lib.Companion,1,platform.linux
Elf64_Lib.l_checksum,1,platform.linux
Elf64_Lib.l_flags,1,platform.linux
Elf64_Lib.l_name,1,platform.linux
Elf64_Lib.l_time_stamp,1,platform.linux
Elf64_Lib.l_version,1,platform.linux
Elf64_Move,1,platform.linux
Elf64_Move.Companion,1,platform.linux
Elf64_Move.m_info,1,platform.linux
Elf64_Move.m_poffset,1,platform.linux
Elf64_Move.m_repeat,1,platform.linux
Elf64_Move.m_stride,1,platform.linux
Elf64_Move.m_value,1,platform.linux
Elf64_Nhdr,1,platform.linux
Elf64_Nhdr.Companion,1,platform.linux
Elf64_Nhdr.n_descsz,1,platform.linux
Elf64_Nhdr.n_namesz,1,platform.linux
Elf64_Nhdr.n_type,1,platform.linux
Elf64_Off,1,platform.linux
Elf64_OffVar,1,platform.linux
Elf64_Phdr,1,platform.linux
Elf64_Phdr.Companion,1,platform.linux
Elf64_Phdr.p_align,1,platform.linux
Elf64_Phdr.p_filesz,1,platform.linux
Elf64_Phdr.p_flags,1,platform.linux
Elf64_Phdr.p_memsz,1,platform.linux
Elf64_Phdr.p_offset,1,platform.linux
Elf64_Phdr.p_paddr,1,platform.linux
Elf64_Phdr.p_type,1,platform.linux
Elf64_Phdr.p_vaddr,1,platform.linux
Elf64_Rel,1,platform.linux
Elf64_Rel.Companion,1,platform.linux
Elf64_Rel.r_info,1,platform.linux
Elf64_Rel.r_offset,1,platform.linux
Elf64_Rela,1,platform.linux
Elf64_Rela.Companion,1,platform.linux
Elf64_Rela.r_addend,1,platform.linux
Elf64_Rela.r_info,1,platform.linux
Elf64_Rela.r_offset,1,platform.linux
Elf64_Section,1,platform.linux
Elf64_SectionVar,1,platform.linux
Elf64_Shdr,1,platform.linux
Elf64_Shdr.Companion,1,platform.linux
Elf64_Shdr.sh_addr,1,platform.linux
Elf64_Shdr.sh_addralign,1,platform.linux
Elf64_Shdr.sh_entsize,1,platform.linux
Elf64_Shdr.sh_flags,1,platform.linux
Elf64_Shdr.sh_info,1,platform.linux
Elf64_Shdr.sh_link,1,platform.linux
Elf64_Shdr.sh_name,1,platform.linux
Elf64_Shdr.sh_offset,1,platform.linux
Elf64_Shdr.sh_size,1,platform.linux
Elf64_Shdr.sh_type,1,platform.linux
Elf64_Sword,1,platform.linux
Elf64_SwordVar,1,platform.linux
Elf64_Sxword,1,platform.linux
Elf64_SxwordVar,1,platform.linux
Elf64_Sym,1,platform.linux
Elf64_Sym.Companion,1,platform.linux
Elf64_Sym.st_info,1,platform.linux
Elf64_Sym.st_name,1,platform.linux
Elf64_Sym.st_other,1,platform.linux
Elf64_Sym.st_shndx,1,platform.linux
Elf64_Sym.st_size,1,platform.linux
Elf64_Sym.st_value,1,platform.linux
Elf64_Syminfo,1,platform.linux
Elf64_Syminfo.Companion,1,platform.linux
Elf64_Syminfo.si_boundto,1,platform.linux
Elf64_Syminfo.si_flags,1,platform.linux
Elf64_Verdaux,1,platform.linux
Elf64_Verdaux.Companion,1,platform.linux
Elf64_Verdaux.vda_name,1,platform.linux
Elf64_Verdaux.vda_next,1,platform.linux
Elf64_Verdef,1,platform.linux
Elf64_Verdef.Companion,1,platform.linux
Elf64_Verdef.vd_aux,1,platform.linux
Elf64_Verdef.vd_cnt,1,platform.linux
Elf64_Verdef.vd_flags,1,platform.linux
Elf64_Verdef.vd_hash,1,platform.linux
Elf64_Verdef.vd_ndx,1,platform.linux
Elf64_Verdef.vd_next,1,platform.linux
Elf64_Verdef.vd_version,1,platform.linux
Elf64_Vernaux,1,platform.linux
Elf64_Vernaux.Companion,1,platform.linux
Elf64_Vernaux.vna_flags,1,platform.linux
Elf64_Vernaux.vna_hash,1,platform.linux
Elf64_Vernaux.vna_name,1,platform.linux
Elf64_Vernaux.vna_next,1,platform.linux
Elf64_Vernaux.vna_other,1,platform.linux
Elf64_Verneed,1,platform.linux
Elf64_Verneed.Companion,1,platform.linux
Elf64_Verneed.vn_aux,1,platform.linux
Elf64_Verneed.vn_cnt,1,platform.linux
Elf64_Verneed.vn_file,1,platform.linux
Elf64_Verneed.vn_next,1,platform.linux
Elf64_Verneed.vn_version,1,platform.linux
Elf64_Versym,1,platform.linux
Elf64_VersymVar,1,platform.linux
Elf64_Word,1,platform.linux
Elf64_WordVar,1,platform.linux
Elf64_Xword,1,platform.linux
Elf64_XwordVar,1,platform.linux
Elf64_auxv_t,1,platform.linux
Elf64_auxv_t.Companion,1,platform.linux
Elf64_auxv_t.a_type,1,platform.linux
Elf64_auxv_t.a_un,1,platform.linux
Elf_MIPS_ABIFlags_v0,1,platform.linux
Elf_MIPS_ABIFlags_v0.Companion,1,platform.linux
Elf_MIPS_ABIFlags_v0.ases,1,platform.linux
Elf_MIPS_ABIFlags_v0.cpr1_size,1,platform.linux
Elf_MIPS_ABIFlags_v0.cpr2_size,1,platform.linux
Elf_MIPS_ABIFlags_v0.flags1,1,platform.linux
Elf_MIPS_ABIFlags_v0.flags2,1,platform.linux
Elf_MIPS_ABIFlags_v0.fp_abi,1,platform.linux
Elf_MIPS_ABIFlags_v0.gpr_size,1,platform.linux
Elf_MIPS_ABIFlags_v0.isa_ext,1,platform.linux
Elf_MIPS_ABIFlags_v0.isa_level,1,platform.linux
Elf_MIPS_ABIFlags_v0.isa_rev,1,platform.linux
Elf_MIPS_ABIFlags_v0.version,1,platform.linux
Elf_Options,1,platform.linux
Elf_Options.Companion,1,platform.linux
Elf_Options.info,1,platform.linux
Elf_Options.kind,1,platform.linux
Elf_Options.section,1,platform.linux
Elf_Options.size,1,platform.linux
Elf_Options_Hw,1,platform.linux
Elf_Options_Hw.Companion,1,platform.linux
Elf_Options_Hw.hwp_flags1,1,platform.linux
Elf_Options_Hw.hwp_flags2,1,platform.linux
Elf_Symndx,1,platform.linux
Elf_SymndxVar,1,platform.linux
EventType,1,platform.PerformanceAnalysisKit.HiAppEvent
EventTypeVar,1,platform.PerformanceAnalysisKit.HiAppEvent
FACE_DETECTION,1,platform.CameraKit.OH_Camera
FAILURE,1,platform.AppGalleryKit.ModuleInstall
FALLOC_FL_KEEP_SIZE,1,platform.posix
FALLOC_FL_PUNCH_HOLE,1,platform.posix
FANOTIFY_METADATA_VERSION,1,platform.linux
FAN_ACCESS,1,platform.linux
FAN_ACCESS_PERM,1,platform.linux
FAN_ALLOW,1,platform.linux
FAN_ALL_CLASS_BITS,1,platform.linux
FAN_ALL_EVENTS,1,platform.linux
FAN_ALL_INIT_FLAGS,1,platform.linux
FAN_ALL_MARK_FLAGS,1,platform.linux
FAN_ALL_OUTGOING_EVENTS,1,platform.linux
FAN_ALL_PERM_EVENTS,1,platform.linux
FAN_ATTRIB,1,platform.linux
FAN_AUDIT,1,platform.linux
FAN_CLASS_CONTENT,1,platform.linux
FAN_CLASS_NOTIF,1,platform.linux
FAN_CLASS_PRE_CONTENT,1,platform.linux
FAN_CLOEXEC,1,platform.linux
FAN_CLOSE,1,platform.linux
FAN_CLOSE_NOWRITE,1,platform.linux
FAN_CLOSE_WRITE,1,platform.linux
FAN_CREATE,1,platform.linux
FAN_DELETE,1,platform.linux
FAN_DELETE_SELF,1,platform.linux
FAN_DENY,1,platform.linux
FAN_ENABLE_AUDIT,1,platform.linux
FAN_EVENT_INFO_TYPE_FID,1,platform.linux
FAN_EVENT_METADATA_LEN,1,platform.linux
FAN_EVENT_ON_CHILD,1,platform.linux
FAN_MARK_ADD,1,platform.linux
FAN_MARK_DONT_FOLLOW,1,platform.linux
FAN_MARK_FILESYSTEM,1,platform.linux
FAN_MARK_FLUSH,1,platform.linux
FAN_MARK_IGNORED_MASK,1,platform.linux
FAN_MARK_IGNORED_SURV_MODIFY,1,platform.linux
FAN_MARK_INODE,1,platform.linux
FAN_MARK_MOUNT,1,platform.linux
FAN_MARK_ONLYDIR,1,platform.linux
FAN_MARK_REMOVE,1,platform.linux
FAN_MARK_TYPE_MASK,1,platform.linux
FAN_MODIFY,1,platform.linux
FAN_MOVE,1,platform.linux
FAN_MOVED_FROM,1,platform.linux
FAN_MOVED_TO,1,platform.linux
FAN_MOVE_SELF,1,platform.linux
FAN_NOFD,1,platform.linux
FAN_NONBLOCK,1,platform.linux
FAN_ONDIR,1,platform.linux
FAN_OPEN,1,platform.linux
FAN_OPEN_EXEC,1,platform.linux
FAN_OPEN_EXEC_PERM,1,platform.linux
FAN_OPEN_PERM,1,platform.linux
FAN_Q_OVERFLOW,1,platform.linux
FAN_REPORT_FID,1,platform.linux
FAN_REPORT_TID,1,platform.linux
FAN_UNLIMITED_MARKS,1,platform.linux
FAN_UNLIMITED_QUEUE,1,platform.linux
FAPPEND,1,platform.posix
FAST_BACKWARD,1,platform.ArkUI.WindowManager
FAST_ERROR_CODE_FAIL,1,platform.FASTKit.FAST
FAST_ERROR_CODE_ILLEGAL_INPUT,1,platform.FASTKit.FAST
FAST_ERROR_CODE_INVALID_PTR,1,platform.FASTKit.FAST
FAST_ERROR_CODE_OOM,1,platform.FASTKit.FAST
FAST_ERROR_CODE_SUCCESS,1,platform.FASTKit.FAST
FAST_ErrorCode,1,platform.FASTKit.FAST
FAST_ErrorCodeVar,1,platform.FASTKit.FAST
FAST_FORWARD,1,platform.ArkUI.WindowManager
FAST_Rect,1,platform.FASTKit.FAST
FAST_Rect.Companion,1,platform.FASTKit.FAST
FAST_Rect.bottom,1,platform.FASTKit.FAST
FAST_Rect.left,1,platform.FASTKit.FAST
FAST_Rect.right,1,platform.FASTKit.FAST
FAST_Rect.top,1,platform.FASTKit.FAST
FAST_SEGMENTMAP_QUERY_TYPE_MAX,1,platform.FASTKit.FAST
FAST_SEGMENTMAP_QUERY_TYPE_MIN,1,platform.FASTKit.FAST
FAST_SEGMENTMAP_QUERY_TYPE_SUM,1,platform.FASTKit.FAST
FAST_SEGMENTMAP_UPDATE_TYPE_ADD,1,platform.FASTKit.FAST
FAST_SEGMENTMAP_UPDATE_TYPE_SET,1,platform.FASTKit.FAST
FAST_SEGMENTMAP_UPDATE_TYPE_SUB,1,platform.FASTKit.FAST
FAST_SegmentMapHandle,1,platform.FASTKit.FAST
FAST_SegmentMapHandleVar,1,platform.FASTKit.FAST
FAST_SegmentMapQueryType,1,platform.FASTKit.FAST
FAST_SegmentMapQueryTypeVar,1,platform.FASTKit.FAST
FAST_SegmentMapUpdateType,1,platform.FASTKit.FAST
FAST_SegmentMapUpdateTypeVar,1,platform.FASTKit.FAST
FASYNC,1,platform.posix
FAULT,1,platform.PerformanceAnalysisKit.HiAppEvent
FAVICON,1,platform.ArkWeb.Web
FDSAN_OWNER_TYPE_DEFAULT,1,platform.posix
FDSAN_OWNER_TYPE_DIRECTORY,1,platform.posix
FDSAN_OWNER_TYPE_FILE,1,platform.posix
FDSAN_OWNER_TYPE_MAX,1,platform.posix
FDSAN_OWNER_TYPE_UNIQUE_FD,1,platform.posix
FDSAN_OWNER_TYPE_ZIP_ARCHIVE,1,platform.posix
FD_CLOEXEC,1,platform.posix
FD_COUNT_LARGE_GIVEN_BUFFER,1,platform.posix
FD_SETSIZE,1,platform.posix
FE_ALL_EXCEPT,1,platform.posix
FE_DFL_ENV,1,platform.posix
FE_DIVBYZERO,1,platform.posix
FE_DOWNWARD,1,platform.posix
FE_INEXACT,1,platform.posix
FE_INVALID,1,platform.posix
FE_OVERFLOW,1,platform.posix
FE_TONEAREST,1,platform.posix
FE_TOWARDZERO,1,platform.posix
FE_UNDERFLOW,1,platform.posix
FE_UPWARD,1,platform.posix
FF0,1,platform.posix
FF1,1,platform.posix
FFDLY,1,platform.posix
FFSYNC,1,platform.posix
FG_AlgorithmModeInfo,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_AlgorithmModeInfo.Companion,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_AlgorithmModeInfo.meMode,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_AlgorithmModeInfo.predictionMode,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_COLLECTING_PREVIOUS_FRAMES,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_CONTEXT_NOT_ACTIVE,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_CONTEXT_NOT_CONFIG,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_CVV_Z_SEMANTIC_MINUS_ONE_TO_ONE_FORWARD_Z,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_CVV_Z_SEMANTIC_MINUS_ONE_TO_ONE_REVERSE_Z,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_CVV_Z_SEMANTIC_ZERO_TO_ONE_FORWARD_Z,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_CVV_Z_SEMANTIC_ZERO_TO_ONE_REVERSE_Z,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_ContextDescription_VK,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_ContextDescription_VK.Companion,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_ContextDescription_VK.fnVulkanLoaderFunction,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_ContextDescription_VK.framesInFlight,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_ContextDescription_VK.vkDevice,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_ContextDescription_VK.vkInstance,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_ContextDescription_VK.vkPhysicalDevice,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_CvvZSemantic,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_CvvZSemanticVar,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_Dimension2D,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_Dimension2D.Companion,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_Dimension2D.height,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_Dimension2D.width,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_DispatchDescription_GLES,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_DispatchDescription_GLES.Companion,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_DispatchDescription_GLES.inputColor,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_DispatchDescription_GLES.inputDepthStencil,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_DispatchDescription_GLES.invViewProj,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_DispatchDescription_GLES.outputColor,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_DispatchDescription_GLES.viewProj,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_DispatchDescription_VK,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_DispatchDescription_VK.Companion,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_DispatchDescription_VK.frameIdx,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_DispatchDescription_VK.inputColorInfo,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_DispatchDescription_VK.inputDepthStencilInfo,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_DispatchDescription_VK.invViewProj,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_DispatchDescription_VK.outputColorInfo,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_DispatchDescription_VK.viewProj,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_DispatchDescription_VK.vkCommandBuffer,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_ErrorCode,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_ErrorCodeVar,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_FORMAT_R11G11B10_SFLOAT,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_FORMAT_R16G16B16A16_SFLOAT,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_FORMAT_R8G8B8A8_UNORM,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_INVALID_PARAMETER,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_ImageFormat_GLES,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_ImageFormat_GLESVar,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_ImageFormat_VK,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_ImageFormat_VK.Companion,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_ImageFormat_VK.inputColorFormat,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_ImageFormat_VK.inputDepthStencilFormat,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_ImageFormat_VK.outputColorFormat,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_ImageInfo_VK,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_ImageInfo_VK.Companion,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_ImageInfo_VK.finalSync,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_ImageInfo_VK.image,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_ImageInfo_VK.initialSync,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_ImageSync_VK,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_ImageSync_VK.Companion,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_ImageSync_VK.accessMask,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_ImageSync_VK.layout,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_ImageSync_VK.stages,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_IntegrationInfo,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_IntegrationInfo.Companion,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_IntegrationInfo.needFlipInputColor,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_IntegrationInfo.needFlipOutputColor,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_IntegrationInfo.presentMode,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_IntegrationInfo.textureCachedByGame,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_ME_MODE_BASIC,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_ME_MODE_ENHANCED,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_Mat4x4,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_Mat4x4.Companion,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_Mat4x4.data,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_MeMode,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_MeModeVar,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_PREDICTION_MODE_EXTRAPOLATION,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_PREDICTION_MODE_INTERPOLATION,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_PRESENT_BY_GAME,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_PRESENT_BY_SYSTEM,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_PerFrameExtendedCameraInfo,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_PerFrameExtendedCameraInfo.Companion,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_PerFrameExtendedCameraInfo.proj,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_PerFrameExtendedCameraInfo.translatedInvViewProj,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_PerFrameExtendedCameraInfo.translatedView,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_PerFrameExtendedCameraInfo.translatedViewProj,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_PerFrameExtendedCameraInfo.worldPosition,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_PredictionMode,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_PredictionModeVar,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_PresentMode,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_PresentModeVar,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_ResolutionInfo,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_ResolutionInfo.Companion,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_ResolutionInfo.inputColorResolution,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_ResolutionInfo.inputDepthStencilResolution,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_ResolutionInfo.outputColorResolution,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_SUCCESS,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_Vec3D,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_Vec3D.Companion,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_Vec3D.x,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_Vec3D.y,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FG_Vec3D.z,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FHD,1,platform.GraphicsAccelerateKit.GraphicsAccelerate
FIDO2_Algorithm,1,platform.OnlineAuthenticationKit.FIDO2
FIDO2_AlgorithmVar,1,platform.OnlineAuthenticationKit.FIDO2
FIDO2_AttestationConveyancePreference,1,platform.OnlineAuthenticationKit.FIDO2
FIDO2_AttestationConveyancePreferenceVar,1,platform.OnlineAuthenticationKit.FIDO2
FIDO2_AttestationFormatsArray,1,platform.OnlineAuthenticationKit.FIDO2
FIDO2_AttestationFormatsArray.Companion,1,platform.OnlineAuthenticationKit.FIDO2
FIDO2_AttestationFormatsArray.attestationFormats,1,platform.OnlineAuthenticationKit.FIDO2
FIDO2_AttestationFormatsArray.attestationFormatsNum,1,platform.OnlineAuthenticationKit.FIDO2
FIDO2_AuthenticatorAttachment,1,platform.OnlineAuthenticationKit.FIDO2
FIDO2_AuthenticatorAttachmentVar,1,platform.OnlineAuthenticationKit.FIDO2
FIDO2_AuthenticatorAttestationResponse,1,platform.OnlineAuthenticationKit.FIDO2
FIDO2_AuthenticatorAttestationResponse.Companion,1,platform.OnlineAuthenticationKit.FIDO2
FIDO2_AuthenticatorAttestationResponse.attestationObject,1,platform.OnlineAuthenticationKit.FIDO2
FIDO2_AuthenticatorAttestationResponse.authenticatorData,1,platform.OnlineAuthenticationKit.FIDO2
FIDO2_AuthenticatorAttestationResponse.clientDataJson,1,platform.OnlineAuthenticationKit.FIDO2
FIDO2_AuthenticatorAttestationResponse.publicKey,1,platform.OnlineAuthenticationKit.FIDO2
FIDO2_AuthenticatorAttestationResponse.publicKeyAlgorithm,1,platform.OnlineAuthenticationKit.FIDO2
FIDO2_AuthenticatorAttestationResponse.transports,1,platform.OnlineAuthenticationKit.FIDO2
FIDO2_AuthenticatorMetadata,1,platform.OnlineAuthenticationKit.FIDO2
FIDO2_AuthenticatorMetadata.Companion,1,platform.OnlineAuthenticationKit.FIDO2
FIDO2_AuthenticatorMetadata.aaguid,1,platform.OnlineAuthenticationKit.FIDO2
FIDO2_AuthenticatorMetadata.isAvailable,1,platform.OnlineAuthenticationKit.FIDO2
FIDO2_AuthenticatorMetadata.uvm,1,platform.OnlineAuthenticationKit.FIDO2
FIDO2_AuthenticatorMetadataArray,1,platform.OnlineAuthenticationKit.FIDO2
FIDO2_AuthenticatorMetadataArray.Companion,1,platform.OnlineAuthenticationKit.FIDO2
FIDO2_AuthenticatorMetadataArray.authenticators,1,platform.OnlineAuthenticationKit.FIDO2
FIDO2_AuthenticatorMetadataArray.number,1,platform.OnlineAuthenticationKit.FIDO2
FIDO2_AuthenticatorResponse,1,platform.OnlineAuthenticationKit.FIDO2
FIDO2_AuthenticatorResponse.Companion,1,platform.OnlineAuthenticationKit.FIDO2
FIDO2_AuthenticatorResponse.authenticatorData,1,platform.OnlineAuthenticationKit.FIDO2
FIDO2_AuthenticatorResponse.clientDataJson,1,platform.OnlineAuthenticationKit.FIDO2
FIDO2_AuthenticatorResponse.signature,1,platform.OnlineAuthenticationKit.FIDO2
FIDO2_AuthenticatorResponse.userHandle,1,platform.OnlineAuthenticationKit.FIDO2
FIDO2_AuthenticatorSelectionCriteria,1,platform.OnlineAuthenticationKit.FIDO2
FIDO2_AuthenticatorSelectionCriteria.Companion,1,platform.OnlineAuthenticationKit.FIDO2
FIDO2_AuthenticatorSelectionCriteria.authenticatorAttachment,1,platform.OnlineAuthenticationKit.FIDO2
FIDO2_AuthenticatorSelectionCriteria.requireResidentKey,1,platform.OnlineAuthenticationKit.FIDO2
FIDO2_AuthenticatorSelectionCriteria.residentKey,1,platform.OnlineAuthenticationKit.FIDO2
FIDO2_AuthenticatorSelectionCriteria.userVerification,1,platform.OnlineAuthenticationKit.FIDO2
FIDO2_AuthenticatorTransport,1,platform.OnlineAuthenticationKit.FIDO2
FIDO2_AuthenticatorTransportArray,1,platform.OnlineAuthenticationKit.FIDO2
FIDO2_AuthenticatorTransportArray.Companion,1,platform.OnlineAuthenticationKit.FIDO2
FIDO2_AuthenticatorTransportArray.transportNum,1,platform.OnlineAuthenticationKit.FIDO2
FIDO2_AuthenticatorTransportArray.transports,1,platform.OnlineAuthenticationKit.FIDO2
FIDO2_AuthenticatorTransportVar,1,platform.OnlineAuthenticationKit.FIDO2
FIDO2_BLE,1,platform.OnlineAuthenticationKit.FIDO2
FIDO2_CLIENT_DEVICE,1,platform.OnlineAuthenticationKit.FIDO2
